Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
,04/28/2026 16:48,04/29/2026 15:20,NAS100,Buy,1.270,159.74100,159.00700,27128.00000,23501.63132,0.0000,0.0000,-3626.4,-17.39,-0.36,"expired [2026.04.29 15:20]",,00:22:31:11,,,,,,,,,,,,
,04/28/2026 16:48,04/28/2026 16:49,NAS100,Buy,1.100,27074.20000,0.00000,27128.00000,27131.00000,0.0000,0.0000,3.0,3.38,0.07,"",100004,00:00:00:15,,,,,,,,,,,,
,04/28/2026 06:04,04/28/2026 06:04,USDJPY,Sell,0.170,159.45300,158.57500,159.20700,159.46600,0.0000,0.0000,-25.9,-23.58,-0.48,"",19004,00:00:00:05,,,,,,,,,,,,
,04/28/2026 06:04,04/28/2026 06:04,USDJPY,Sell,0.170,159.41000,158.59700,159.20700,159.42000,0.0000,0.0000,-21.3,-19.40,-0.40,"",19002,00:00:00:04,,,,,,,,,,,,
,04/28/2026 03:20,04/28/2026 06:04,USDJPY,Buy,0.170,159.30600,160.91500,159.37800,159.26700,0.0000,0.0000,-11.1,-10.12,-0.21,"",19001,00:02:43:22,0.0,0s,11.1,11.11,0.0,0.0,-11.1,-10.101,0.0,0.0,-11.10,-10.10
,04/28/2026 04:57,04/28/2026 06:04,USDJPY,Buy,0.170,159.39500,160.58000,159.55900,159.20700,0.0000,0.0000,-35.2,-32.07,-0.65,"",19003,00:01:06:50,0.0,0s,35.2,35.21,0.0,0.0,-35.2,-32.032000000000004,0.0,0.0,-35.20,-32.03
,04/28/2026 03:09,04/28/2026 03:20,USDJPY,Sell,0.170,159.36700,158.95600,159.30500,159.36700,0.0000,0.0000,-6.2,-5.64,-0.11,"",19000,00:00:11:05,0.0,0s,6.2,6.20,0.0,0.0,-6.2,-5.642,0.0,0.0,-6.20,-5.64
,04/27/2026 16:47,04/27/2026 17:21,NAS100,Sell,3.400,27311.40000,0.00000,27217.00000,27255.00000,0.0000,0.0000,-38.0,-110.62,-2.19,"",100100,00:00:34:12,,,,,,,,,,,,
,04/27/2026 11:54,04/27/2026 17:00,USDJPY,Sell,0.180,159.48300,158.75000,159.13200,159.26700,0.0000,0.0000,-13.5,-13.00,-0.26,"",19005,00:05:05:35,3.0,9m,16.6,6.55,2.2,2.112,-14.4,-13.824,13.3,5.4,-15.70,-15.07
,04/27/2026 03:15,04/27/2026 16:46,USDJPY,Sell,3.580,27311.40000,0.00000,159.49100,25881.24318,0.0000,0.0000,-2572175.2,30.95,0.62,"",,00:13:30:42,100.0,13h 30m,3.0,0.03,32.7,0.0,0.0,0.0,100.0,7865979.2,-2572207.90,0.00
,04/27/2026 11:04,04/27/2026 11:08,USDJPY,Buy,0.180,159.18800,160.95100,159.27500,159.18800,0.0000,0.0000,-8.7,-8.38,-0.17,"",19007,00:00:03:34,,,,,,,,,,,,
,04/27/2026 04:20,04/27/2026 09:00,USDJPY,Sell,0.180,159.43100,158.56300,159.33500,159.43300,0.0000,0.0000,-9.8,-9.44,-0.19,"",19004,00:04:40:36,30.8,1h 26m,27.6,0.55,17.8,17.088,-9.8,-9.408,64.5,0.0,-27.60,-26.50
,04/27/2026 03:45,04/27/2026 03:53,USDJPY,Sell,0.180,159.52600,158.71300,159.45800,159.52700,0.0000,0.0000,-6.9,-6.65,-0.13,"",19002,00:00:08:00,0.0,0s,6.9,6.90,0.0,0.0,-6.9,-6.624,0.0,0.0,-6.90,-6.62
,04/24/2026 17:13,04/24/2026 17:21,NAS100,Buy,1.100,27053.00000,0.00000,27139.00000,27100.00000,0.0000,0.0000,-39.0,-36.06,-0.71,"",100001,00:00:08:25,,,,,,,,,,,,
,04/24/2026 17:13,04/24/2026 17:15,NAS100,Buy,1.100,27053.00000,0.00000,27138.00000,27104.00000,0.0000,0.0000,-34.0,-32.41,-0.63,"",100000,00:00:02:04,,,,,,,,,,,,
,04/24/2026 17:12,04/24/2026 17:13,NAS100,Buy,1.200,27053.00000,0.00000,27137.00000,27133.00000,0.0000,0.0000,-4.0,-4.40,-0.09,"",100002,00:00:00:19,,,,,,,,,,,,
,04/24/2026 16:54,04/24/2026 17:12,NAS100,Sell,3.700,27134.40000,0.00000,27051.00000,27134.00000,0.0000,0.0000,-83.0,-262.18,-4.87,"",100100,00:00:18:37,,,,,,,,,,,,
,04/24/2026 14:04,04/24/2026 17:00,USDJPY,Sell,0.190,159.81800,159.08300,159.59900,159.60600,0.0000,0.0000,-0.7,-0.71,-0.01,"",19005,00:02:55:07,0.0,0s,0.7,0.70,0.0,0.0,-0.7,-0.707,0.0,0.0,-0.70,-0.71
,04/24/2026 11:02,04/24/2026 13:57,USDJPY,Buy,0.190,159.65300,161.42200,159.71400,159.65300,0.0000,0.0000,-6.1,-6.20,-0.12,"",19007,00:02:54:55,0.0,0s,6.1,6.10,0.0,0.0,-6.1,-6.2219999999999995,0.0,0.0,-6.10,-6.22
,04/24/2026 11:45,04/24/2026 13:57,USDJPY,Buy,0.190,159.65500,161.58200,159.76300,159.65400,0.0000,0.0000,-10.9,-11.09,-0.21,"",19006,00:02:12:31,0.0,0s,10.9,10.91,0.0,0.0,-10.9,-11.118,0.0,0.0,-10.90,-11.12
,04/24/2026 06:02,04/24/2026 09:39,USDJPY,Buy,0.190,159.70500,160.90100,159.82000,159.69800,0.0000,0.0000,-12.2,-12.42,-0.23,"",19003,00:03:36:34,0.0,0s,12.2,12.21,0.0,0.0,-12.2,-12.443999999999999,0.0,0.0,-12.20,-12.44
,04/24/2026 07:36,04/24/2026 07:57,USDJPY,Sell,0.190,159.77700,158.83500,159.73800,159.77800,0.0000,0.0000,-4.0,-4.07,-0.08,"",19004,00:00:21:27,0.0,0s,4.0,4.00,0.0,0.0,-4.0,-4.08,0.0,0.0,-4.00,-4.08
,04/24/2026 03:52,04/24/2026 07:36,USDJPY,Buy,0.190,159.73900,161.35300,159.78700,159.73800,0.0000,0.0000,-4.9,-4.99,-0.09,"",19001,00:03:43:38,6.7,14m,6.6,2.88,1.7,1.734,-4.9,-4.998,25.8,0.0,-6.60,-6.73
,04/24/2026 03:15,04/24/2026 03:19,USDJPY,Sell,0.190,159.77300,159.36000,159.73100,159.77400,0.0000,0.0000,-4.3,-4.38,-0.08,"",19000,00:00:04:33,0.0,0s,4.3,4.30,0.0,0.0,-4.3,-4.386,0.0,0.0,-4.30,-4.39
,04/23/2026 16:46,04/23/2026 17:28,NAS100,Buy,1.300,26836.80000,0.00000,26940.00000,26883.00000,0.0000,0.0000,-57.0,-62.97,-1.15,"",100000,00:00:41:52,,,,,,,,,,,,
,04/23/2026 16:46,04/23/2026 17:28,NAS100,Buy,1.300,26836.80000,0.00000,26940.00000,26887.00000,0.0000,0.0000,-53.0,-58.75,-1.06,"",100002,00:00:41:51,,,,,,,,,,,,
,04/23/2026 16:46,04/23/2026 17:14,NAS100,Buy,1.300,26836.80000,0.00000,26940.00000,26858.00000,0.0000,0.0000,-82.0,-91.13,-1.62,"",100001,00:00:27:51,,,,,,,,,,,,
,04/23/2026 14:52,04/23/2026 17:00,USDJPY,Sell,0.200,159.70000,158.96600,159.50400,159.58100,0.0000,0.0000,-7.7,-8.25,-0.15,"",19005,00:02:07:29,0.0,0s,7.7,7.70,0.0,0.0,-7.7,-8.239,0.0,0.0,-7.70,-8.24
,04/23/2026 05:03,04/23/2026 17:00,USDJPY,Buy,0.200,159.31100,160.50300,159.43400,159.57000,0.0000,0.0000,13.6,14.58,0.26,"",19003,00:11:56:39,100.0,11h 56m,34.1,0.03,34.5,36.915,0.0,0.0,100.0,39.4,-20.90,-22.36
,04/23/2026 11:45,04/23/2026 14:48,USDJPY,Buy,0.200,159.59600,161.52300,159.70100,159.59600,0.0000,0.0000,-10.5,-11.26,-0.20,"",19006,00:03:02:59,0.0,0s,12.1,12.11,0.0,0.0,-12.1,-12.947000000000001,0.0,13.2,-10.50,-11.24
,04/23/2026 11:31,04/23/2026 14:47,USDJPY,Buy,0.200,159.61400,161.38300,159.68100,159.61100,0.0000,0.0000,-7.0,-7.50,-0.13,"",19007,00:03:15:43,5.7,11m,12.0,1.40,5.0,5.3500000000000005,-7.0,-7.49,41.7,0.0,-12.00,-12.84
,04/23/2026 03:19,04/23/2026 05:17,USDJPY,Sell,0.200,159.50800,159.09600,159.44300,159.51100,0.0000,0.0000,-6.8,-7.28,-0.13,"",19000,00:01:58:37,0.0,0s,6.8,6.80,0.0,0.0,-6.8,-7.276,0.0,0.0,-6.80,-7.28
,04/23/2026 03:53,04/23/2026 05:03,USDJPY,Sell,0.200,159.43600,158.62300,159.35100,159.43600,0.0000,0.0000,-8.5,-9.11,-0.16,"",19002,00:01:09:28,0.0,0s,8.5,8.50,0.0,0.0,-8.5,-9.095,0.0,0.0,-8.50,-9.10
,04/23/2026 03:10,04/23/2026 03:19,USDJPY,Buy,0.200,159.45900,161.07000,159.54600,159.45700,0.0000,0.0000,-8.9,-9.53,-0.17,"",19001,00:00:09:13,0.0,0s,8.9,8.90,0.0,0.0,-8.9,-9.523000000000001,0.0,0.0,-8.90,-9.52
,04/22/2026 17:01,04/22/2026 19:36,NAS100,Buy,1.300,26683.10000,0.00000,26759.00000,26838.00000,0.0000,0.0000,79.0,87.89,1.57,"",100001,00:02:35:30,,,,,,,,,,,,
,04/22/2026 17:01,04/22/2026 19:29,NAS100,Buy,1.300,26683.10000,0.00000,26759.00000,26848.00000,0.0000,0.0000,89.0,98.77,1.80,"",100000,00:02:28:00,,,,,,,,,,,,
,04/22/2026 17:01,04/22/2026 18:24,NAS100,Buy,1.300,26683.10000,0.00000,26759.00000,26871.00000,0.0000,0.0000,112.0,123.57,2.30,"",100002,00:01:22:38,,,,,,,,,,,,
,04/22/2026 16:51,04/22/2026 16:52,NAS100,Sell,3.800,26758.70000,0.00000,26683.00000,26715.00000,0.0000,0.0000,-32.0,-102.94,-1.88,"",100100,00:00:00:42,,,,,,,,,,,,
,04/22/2026 12:03,04/22/2026 14:00,USDJPY,Buy,0.190,159.20900,161.12800,159.37800,159.20900,0.0000,0.0000,-16.9,-17.16,-0.31,"",19006,00:01:56:47,0.0,0s,16.9,16.92,0.0,0.0,-16.9,-17.238,0.0,0.0,-16.90,-17.24
,04/22/2026 11:23,04/22/2026 13:45,USDJPY,Buy,0.190,159.23900,161.00400,159.30900,159.23800,0.0000,0.0000,-7.1,-7.21,-0.13,"",19007,00:02:22:01,0.0,0s,7.1,7.10,0.0,0.0,-7.1,-7.242,0.0,0.0,-7.10,-7.24
,04/22/2026 05:50,04/22/2026 08:16,USDJPY,Buy,0.190,159.19500,160.38100,159.34200,159.19400,0.0000,0.0000,-14.8,-15.03,-0.27,"",19003,00:02:26:28,0.0,0s,14.8,14.81,0.0,0.0,-14.8,-15.096000000000002,0.0,0.0,-14.80,-15.10
,04/22/2026 06:02,04/22/2026 08:16,USDJPY,Buy,0.190,159.26000,160.86900,159.38900,159.25400,0.0000,0.0000,-13.5,-13.71,-0.25,"",19001,00:02:14:08,0.0,0s,13.5,13.51,0.0,0.0,-13.5,-13.77,0.0,0.0,-13.50,-13.77
,04/22/2026 03:05,04/22/2026 05:55,USDJPY,Sell,0.190,159.37800,158.96700,159.30200,159.38000,0.0000,0.0000,-7.8,-7.92,-0.14,"",19000,00:02:50:06,0.0,0s,7.8,7.80,0.0,0.0,-7.8,-7.9559999999999995,0.0,0.0,-7.80,-7.96
,04/22/2026 03:51,04/22/2026 04:15,USDJPY,Sell,0.190,159.33200,158.52000,159.23900,159.33800,0.0000,0.0000,-9.9,-10.06,-0.18,"",19002,00:00:23:07,0.0,0s,9.9,9.90,0.0,0.0,-9.9,-10.098,0.0,0.0,-9.90,-10.10
,04/21/2026 18:00,04/21/2026 18:33,NAS100,Sell,3.900,26691.10000,0.00000,26590.00000,26619.00000,0.0000,0.0000,-29.0,-96.27,-1.71,"",100100,00:00:32:50,,,,,,,,,,,,
,04/21/2026 16:58,04/21/2026 17:04,NAS100,Buy,1.300,26593.70000,0.00000,26692.00000,26694.00000,0.0000,0.0000,2.0,2.21,0.04,"",100001,00:00:05:37,,,,,,,,,,,,
,04/21/2026 16:58,04/21/2026 17:03,NAS100,Buy,1.300,26593.70000,0.00000,26692.00000,26693.00000,0.0000,0.0000,1.0,1.10,0.02,"",100000,00:00:05:29,,,,,,,,,,,,
,04/21/2026 12:01,04/21/2026 17:00,USDJPY,Buy,0.200,158.90200,160.81000,159.22500,159.08500,0.0000,0.0000,-14.0,-14.96,-0.26,"",19006,00:04:58:22,0.0,0s,19.7,19.72,0.0,0.0,-19.7,-21.079,0.0,28.9,-14.00,-14.98
,04/21/2026 10:57,04/21/2026 17:00,USDJPY,Buy,0.200,158.89600,160.65600,158.98300,159.08300,0.0000,0.0000,10.0,10.69,0.19,"",19007,00:06:02:56,100.0,6h 2m,20.7,0.04,25.2,26.964000000000002,0.0,0.0,100.0,39.7,-15.20,-16.26
,04/21/2026 16:58,04/21/2026 16:59,NAS100,Buy,1.300,26593.70000,0.00000,26692.00000,26685.00000,0.0000,0.0000,-7.0,-7.84,-0.14,"",100002,00:00:00:43,,,,,,,,,,,,
,04/21/2026 03:25,04/21/2026 09:04,USDJPY,Buy,0.200,158.83400,160.43900,158.93000,158.83600,0.0000,0.0000,-9.4,-10.05,-0.18,"",19001,00:05:38:59,28.1,1h 35m,15.5,1.54,6.1,6.527,-9.4,-10.058000000000002,39.4,0.0,-15.50,-16.59
,04/21/2026 05:24,04/21/2026 05:45,USDJPY,Buy,0.200,158.92400,160.12000,158.99700,158.91900,0.0000,0.0000,-7.8,-8.33,-0.15,"",19003,00:00:20:41,0.0,0s,7.8,7.80,0.0,0.0,-7.8,-8.346,0.0,0.0,-7.80,-8.35
,04/21/2026 04:17,04/21/2026 04:31,USDJPY,Sell,0.200,158.96200,158.02200,158.92200,158.96200,0.0000,0.0000,-4.0,-4.27,-0.08,"",19004,00:00:14:31,0.0,0s,4.0,4.00,0.0,0.0,-4.0,-4.28,0.0,0.0,-4.00,-4.28
,04/21/2026 03:46,04/21/2026 03:46,USDJPY,Sell,0.200,158.97400,158.16300,158.93000,158.97400,0.0000,0.0000,-4.4,-4.70,-0.08,"",19002,00:00:00:13,,,,,,,,,,,,
,04/20/2026 16:48,04/20/2026 16:54,NAS100,Sell,4.100,26687.70000,0.00000,26595.00000,26638.00000,0.0000,0.0000,-43.0,-147.63,-2.54,"",100100,00:00:05:16,,,,,,,,,,,,
,04/20/2026 10:55,04/20/2026 14:33,USDJPY,Buy,0.210,158.82000,160.57500,159.00200,158.82000,0.0000,0.0000,-18.2,-20.44,-0.35,"",19007,00:03:37:38,0.0,0s,18.2,18.21,0.0,0.0,-18.2,-20.384,0.0,0.0,-18.20,-20.38
,04/20/2026 03:47,04/20/2026 11:36,USDJPY,Sell,0.200,159.08100,158.27000,158.98100,159.08200,0.0000,0.0000,-10.1,-10.80,-0.18,"",19002,00:07:49:49,52.0,4h 4m,35.2,0.40,25.1,26.857000000000003,-10.1,-10.807,71.3,0.0,-35.20,-37.66
,04/20/2026 03:16,04/20/2026 10:14,USDJPY,Sell,0.200,159.19600,158.78600,159.11600,158.78600,0.0000,0.0000,33.0,35.32,0.61,"",19000,00:06:58:44,100.0,6h 58m,19.9,0.03,33.0,35.31,0.0,0.0,100.0,100.0,0.00,0.00
,04/20/2026 04:32,04/20/2026 07:43,USDJPY,Sell,0.200,158.95100,158.04900,158.88700,158.95100,0.0000,0.0000,-6.4,-6.85,-0.12,"",19004,00:03:10:25,0.0,0s,6.4,6.40,0.0,0.0,-6.4,-6.848000000000001,0.0,0.0,-6.40,-6.85
,04/17/2026 16:52,04/17/2026 16:56,NAS100,Buy,1.400,26483.90000,0.00000,26581.00000,26546.00000,0.0000,0.0000,-35.0,-41.29,-0.70,"",100001,00:00:04:27,,,,,,,,,,,,
,04/17/2026 16:52,04/17/2026 16:54,NAS100,Buy,1.400,26483.90000,0.00000,26586.00000,26553.00000,0.0000,0.0000,-33.0,-38.69,-0.66,"",100000,00:00:02:21,,,,,,,,,,,,
,04/17/2026 16:51,04/17/2026 16:54,NAS100,Buy,1.400,26483.90000,0.00000,26583.00000,26575.00000,0.0000,0.0000,-8.0,-10.29,-0.17,"",100002,00:00:02:44,,,,,,,,,,,,
,04/17/2026 11:42,04/17/2026 15:47,USDJPY,Sell,0.210,159.52900,158.79600,159.17700,158.79200,0.0000,0.0000,38.5,43.07,0.73,"",19005,00:04:05:08,94.7,3h 52m,6.4,0.08,41.6,46.592000000000006,-3.2,-3.5840000000000005,92.9,93.1,-3.10,-3.47
,04/17/2026 03:48,04/17/2026 11:08,USDJPY,Buy,0.210,159.20200,160.81000,159.27300,159.19600,0.0000,0.0000,-7.7,-8.62,-0.15,"",19001,00:07:20:04,57.5,4h 13m,32.2,0.31,24.5,27.44,-7.7,-8.624,76.1,0.0,-32.20,-36.06
,04/17/2026 05:09,04/17/2026 11:00,USDJPY,Buy,0.210,159.25500,160.43500,159.43800,159.25700,0.0000,0.0000,-18.1,-20.26,-0.34,"",19003,00:05:50:46,26.9,1h 34m,26.1,2.26,8.0,8.96,-18.1,-20.272000000000002,30.7,0.0,-26.10,-29.23
,04/17/2026 03:11,04/17/2026 03:39,USDJPY,Sell,0.210,159.26100,158.85000,159.19400,159.25800,0.0000,0.0000,-6.4,-7.16,-0.12,"",19000,00:00:28:28,0.0,0s,6.4,6.40,0.0,0.0,-6.4,-7.168000000000001,0.0,0.0,-6.40,-7.17
,04/16/2026 18:08,04/16/2026 19:52,NAS100,Buy,1.300,26197.30000,0.00000,26304.00000,26354.00000,0.0000,0.0000,50.0,54.98,0.94,"",100000,00:01:43:41,,,,,,,,,,,,
,04/16/2026 18:08,04/16/2026 19:52,NAS100,Buy,1.300,26197.30000,0.00000,26304.00000,26363.00000,0.0000,0.0000,59.0,65.46,1.13,"",100002,00:01:43:16,,,,,,,,,,,,
,04/16/2026 18:08,04/16/2026 19:43,NAS100,Buy,1.300,26197.30000,0.00000,26304.00000,26337.00000,0.0000,0.0000,33.0,36.88,0.64,"",100001,00:01:35:02,,,,,,,,,,,,
,04/16/2026 16:52,04/16/2026 17:26,NAS100,Sell,3.600,26303.00000,0.00000,26183.00000,26192.00000,0.0000,0.0000,-9.0,-27.51,-0.48,"",100100,00:00:34:22,,,,,,,,,,,,
,04/16/2026 12:53,04/16/2026 17:00,USDJPY,Buy,0.200,158.79200,160.70100,159.06700,159.20700,0.0000,0.0000,14.0,14.94,0.26,"",19006,00:04:06:05,87.4,3h 35m,12.4,0.35,21.8,23.326,-7.7,-8.239,73.9,73.6,-7.80,-8.35
,04/16/2026 10:55,04/16/2026 17:00,USDJPY,Buy,0.200,158.78300,160.54100,158.88000,159.20700,0.0000,0.0000,32.7,34.89,0.61,"",19007,00:06:04:38,100.0,6h 4m,14.0,0.02,40.5,43.335,0.0,0.0,100.0,80.7,-7.80,-8.35
,04/16/2026 08:43,04/16/2026 17:00,USDJPY,Buy,0.200,158.70100,159.88600,158.84000,159.21000,0.0000,0.0000,37.0,39.48,0.69,"",19003,00:08:16:21,100.0,8h 16m,23.7,0.02,44.5,47.615,0.0,0.0,100.0,83.1,-7.50,-8.03
,04/16/2026 03:10,04/16/2026 06:01,USDJPY,Sell,0.200,158.84700,158.43800,158.77000,158.43800,0.0000,0.0000,33.2,35.46,0.63,"",19000,00:02:50:10,0.6,1m,0.0,0.03,33.2,35.52400000000001,0.0,0.0,100.0,100.0,0.00,0.00
,04/16/2026 05:45,04/16/2026 05:47,USDJPY,Sell,0.200,158.72100,157.80500,158.67000,158.72700,0.0000,0.0000,-5.7,-6.08,-0.11,"",19004,00:00:01:53,,,,,,,,,,,,
,04/16/2026 03:50,04/16/2026 04:34,USDJPY,Sell,0.200,158.80800,157.99800,158.74600,158.80800,0.0000,0.0000,-6.2,-6.62,-0.12,"",19002,00:00:43:25,0.0,0s,6.2,6.20,0.0,0.0,-6.2,-6.634,0.0,0.0,-6.20,-6.63
,04/15/2026 16:53,04/15/2026 19:51,NAS100,Buy,1.300,25833.50000,0.00000,25909.00000,26014.00000,0.0000,0.0000,105.0,115.10,2.07,"",100002,00:02:57:17,,,,,,,,,,,,
,04/15/2026 16:53,04/15/2026 19:48,NAS100,Buy,1.300,25833.50000,0.00000,25909.00000,25975.00000,0.0000,0.0000,66.0,72.49,1.32,"",100000,00:02:54:29,,,,,,,,,,,,
,04/15/2026 16:53,04/15/2026 19:46,NAS100,Buy,1.300,25833.50000,0.00000,25909.00000,25992.00000,0.0000,0.0000,83.0,90.88,1.69,"",100001,00:02:52:30,,,,,,,,,,,,
,04/15/2026 13:17,04/15/2026 17:00,USDJPY,Buy,0.190,158.66100,160.56700,158.97500,159.02000,0.0000,0.0000,4.5,4.56,0.08,"",19006,00:03:42:37,100.0,3h 42m,8.6,0.09,11.7,11.817,0.0,0.0,100.0,38.5,-7.20,-7.27
,04/15/2026 11:20,04/15/2026 13:28,USDJPY,Sell,0.190,159.02900,158.29800,158.67000,159.03200,0.0000,0.0000,-36.2,-36.73,-0.68,"",19005,00:02:08:29,0.0,0s,36.2,36.23,0.0,0.0,-36.2,-36.562000000000005,0.0,0.0,-36.20,-36.56
,04/15/2026 03:10,04/15/2026 11:13,USDJPY,Buy,0.190,158.73900,160.34300,158.87200,158.73200,0.0000,0.0000,-14.0,-14.21,-0.26,"",19001,00:08:03:41,60.3,4h 51m,29.5,0.90,15.5,15.81,-14.0,-14.280000000000001,52.5,0.0,-29.50,-30.09
,04/15/2026 05:29,04/15/2026 11:04,USDJPY,Buy,0.190,158.80400,159.98000,158.99200,158.80300,0.0000,0.0000,-18.9,-19.18,-0.35,"",19003,00:05:34:56,4.8,16m,22.4,5.40,3.5,3.535,-18.9,-19.089,15.6,0.0,-22.40,-22.62
,04/15/2026 10:55,04/15/2026 11:01,USDJPY,Buy,0.190,158.89900,160.66000,158.97200,158.89300,0.0000,0.0000,-7.9,-8.01,-0.15,"",19007,00:00:05:24,0.0,0s,7.9,7.91,0.0,0.0,-7.9,-7.979,0.0,0.0,-7.90,-7.98
,04/15/2026 03:55,04/15/2026 04:00,USDJPY,Sell,0.190,158.87700,158.06700,158.79100,158.88600,0.0000,0.0000,-9.5,-9.63,-0.18,"",19002,00:00:05:19,0.0,0s,9.5,9.51,0.0,0.0,-9.5,-9.595,0.0,0.0,-9.50,-9.60
,04/14/2026 16:45,04/14/2026 21:24,NAS100,Buy,1.200,25501.60000,0.00000,25604.00000,25736.00000,0.0000,0.0000,132.0,134.51,2.52,"",100000,00:04:39:10,,,,,,,,,,,,
,04/14/2026 16:45,04/14/2026 21:23,NAS100,Buy,1.200,25501.60000,0.00000,25604.00000,25749.00000,0.0000,0.0000,145.0,148.03,2.85,"",100002,00:04:37:32,,,,,,,,,,,,
,04/14/2026 16:45,04/14/2026 21:21,NAS100,Buy,1.200,25501.60000,0.00000,25604.00000,25749.00000,0.0000,0.0000,145.0,148.23,2.94,"",100001,00:04:35:36,,,,,,,,,,,,
,04/14/2026 12:10,04/14/2026 17:00,USDJPY,Sell,0.180,159.28500,158.55300,158.92900,158.87000,0.0000,0.0000,5.9,5.67,0.11,"",19005,00:04:49:55,100.0,4h 49m,18.2,0.04,23.6,22.656,0.0,0.0,100.0,25.0,-17.70,-16.99
,04/14/2026 03:14,04/14/2026 12:18,USDJPY,Sell,0.180,159.30300,158.89400,159.21000,158.89100,0.0000,0.0000,31.9,30.65,0.61,"",19000,00:09:04:02,94.5,8h 34m,31.0,0.20,31.9,30.624,-6.3,-6.048,83.5,100.0,0.00,0.00
,04/14/2026 10:55,04/14/2026 12:10,USDJPY,Buy,0.180,158.97100,160.73000,159.09300,158.94700,0.0000,0.0000,-14.6,-14.02,-0.28,"",19007,00:01:14:32,0.0,0s,14.6,14.62,0.0,0.0,-14.6,-14.016,0.0,0.0,-14.60,-14.02
,04/14/2026 05:21,04/14/2026 06:02,USDJPY,Buy,0.180,159.11000,160.29300,159.27200,159.10700,0.0000,0.0000,-16.5,-15.87,-0.32,"",19003,00:00:40:43,0.0,0s,16.5,16.50,0.0,0.0,-16.5,-15.84,0.0,0.0,-16.50,-15.84
,04/14/2026 03:53,04/14/2026 05:21,USDJPY,Sell,0.180,159.26300,158.45100,159.17700,159.26700,0.0000,0.0000,-9.0,-8.65,-0.17,"",19002,00:01:28:29,0.0,0s,9.0,9.00,0.0,0.0,-9.0,-8.64,0.0,0.0,-9.00,-8.64
,04/14/2026 04:14,04/14/2026 04:20,USDJPY,Sell,0.180,159.20200,158.28100,159.14700,159.20400,0.0000,0.0000,-5.7,-5.48,-0.11,"",19004,00:00:05:04,0.0,0s,5.7,5.70,0.0,0.0,-5.7,-5.4719999999999995,0.0,0.0,-5.70,-5.47
,04/13/2026 16:49,04/13/2026 18:55,NAS100,Buy,1.200,25017.40000,0.00000,25094.00000,25146.00000,0.0000,0.0000,52.0,52.98,1.06,"",100002,00:02:05:46,,,,,,,,,,,,
,04/13/2026 11:51,04/13/2026 16:50,USDJPY,Buy,0.180,159.57600,161.50100,159.72300,159.57000,0.0000,0.0000,-15.3,-14.74,-0.29,"",19006,00:04:58:50,35.2,1h 45m,28.7,1.14,13.4,12.863999999999999,-15.3,-14.688,46.7,0.0,-28.70,-27.55
,04/13/2026 11:33,04/13/2026 16:49,USDJPY,Buy,0.180,159.61000,161.37900,159.68400,159.60600,0.0000,0.0000,-7.8,-7.51,-0.15,"",19007,00:05:16:38,42.5,2h 14m,25.1,0.45,17.3,16.608,-7.8,-7.4879999999999995,68.9,0.0,-25.10,-24.10
,04/13/2026 16:45,04/13/2026 16:48,NAS100,Sell,3.700,25079.50000,0.00000,25015.00000,25030.00000,0.0000,0.0000,-15.0,-45.22,-0.89,"",100100,00:00:02:46,,,,,,,,,,,,
,04/13/2026 04:00,04/13/2026 14:54,USDJPY,Sell,0.180,159.80100,158.98600,159.69900,159.80200,0.0000,0.0000,-10.3,-9.93,-0.20,"",19002,00:10:54:10,34.8,3h 47m,23.4,0.79,13.1,12.575999999999999,-10.3,-9.888,56.0,0.0,-23.40,-22.46
,04/13/2026 04:12,04/13/2026 04:27,USDJPY,Sell,0.180,159.75100,158.87200,159.66100,159.75200,0.0000,0.0000,-9.1,-8.78,-0.17,"",19004,00:00:14:15,0.0,0s,9.1,9.11,0.0,0.0,-9.1,-8.735999999999999,0.0,0.0,-9.10,-8.74
,04/13/2026 04:12,04/13/2026 04:23,USDJPY,Sell,0.180,159.74000,159.32900,159.66100,159.74100,0.0000,0.0000,-8.0,-7.71,-0.15,"",19000,00:00:10:51,0.0,0s,8.0,8.00,0.0,0.0,-8.0,-7.68,0.0,0.0,-8.00,-7.68
,04/13/2026 03:44,04/13/2026 04:09,USDJPY,Buy,0.180,159.66900,161.28200,159.79800,159.66900,0.0000,0.0000,-12.9,-12.44,-0.24,"",19001,00:00:25:32,0.0,0s,12.9,12.90,0.0,0.0,-12.9,-12.384,0.0,0.0,-12.90,-12.38
,04/10/2026 17:32,04/10/2026 18:40,NAS100,Buy,1.300,25126.60000,0.00000,25207.00000,25122.00000,0.0000,0.0000,-85.0,-94.11,-1.81,"",100001,00:01:08:05,,,,,,,,,,,,
,04/10/2026 17:32,04/10/2026 17:35,NAS100,Buy,1.300,25126.60000,0.00000,25207.00000,25184.00000,0.0000,0.0000,-23.0,-25.15,-0.48,"",100000,00:00:02:50,,,,,,,,,,,,
